,content,sentiment,negative,neutral,positive,highlight
438,근데 주변에 20~30대 초중에서 장범준 좋아하는 남자들이 특히 많긴 하더라.,neutral,7.314645e-05,0.9996257,0.00030114022,초중에서 장범준 좋아하는 남자들이 특히 많긴 하더라
439, 그래서 젊은 남자 빠들이 많음.,neutral,0.4800473,0.5172658,0.002686917,젊은 남자 빠들이 많음
440, 물론 나는 무조건 성시경 압살이라고 생각.,neutral,0.024119817,0.96733344,0.008546788,나는 무조건 성시경 압살이라고 생각
441,누구 콘서트 갈래? 하면 성시경..,neutral,0.0011775723,0.998511,0.00031134195,하면 성시경
442,난 성시경 세대를 겪어도 바로 장범준이라고 생각하면서 들어왔는데.그냥 나는 별 생각없이 성시경 노래가 더 좋음.,positive,0.0007076778,0.00046909426,0.9988232,나는 별 생각없이 성시경 노래가 더 좋음
443,와 시발 성시경이 이렇게 내려치기 당하네...,negative,0.9988386,0.00087457465,0.00028683775,와 시발 성시경이 이렇게 내려치기 당하네
444,성시경이랑 장범준 전성기 자체가 차이가 한 10년 15년이 나는데지금 음원사이트 이용하는 연령대를 생각해보면 당연히 지금 음원이 장범준이 잘 되는게 당연하지,neutral,0.001017923,0.9793244,0.019657716,음원이 장범준이 잘 되는게 당연하지
445,그냥 시대 차이인걸 뭔 성시경이 히트곡이 없다느니 시발 웃음벨이네성시경이 먹방이나 예능 때문에 올려치기 당하는게 아니고애초에 가수로 존나게 성공한 사람이니까 먹방이든 예능이든 성공하는거라는 생각은 못하냐,negative,0.9969825,0.002318665,0.0006988303,뭔 성시경이 히트곡이 없다느니 시발 웃음벨이네성시경이 먹방이나 예능 때문에 올려치기 당하는게 아니고
446,성시경 2집이 2002년 음반판매 10위 안에 들텐데 무슨 연간 음원순위 성적 지랄하고테이프랑 CD랑 반반 팔리던 시절 가수를 음원순위로 내려치고있네,negative,0.9989208,0.000853742,0.00022557484,시절 가수를 음원순위로 내려치고있네
447,그냥 나이 어려서 그 때 시절 모르면 입이라도 다물고 있자 아는척 좆문가 빙의하지말고.,negative,0.9991767,0.0005022121,0.0003211171,아는척 좆문가 빙의하지말고
448,성시경 장범준 둘다 좋아하는데개인적으로는 성시경 들어줄거 같다.,neutral,0.0005189919,0.97816646,0.021314524,개인적으로는 성시경 들어줄거 같다
449,장범준 노래는 좋은데 곡들이 비슷한 느낌이 많이 들어서굳이 뽑으면 성시경 뽑을듯작사 작곡은 또 장범준 이 잘하니깐누굴 뽑든 다 ㅇㅈ할듯 개취로 갈릴듯.,negative,0.99696594,0.0018099272,0.0012241442,할듯 개취로 갈릴듯
450,"걍 대중성 : 장범준 승, 가창력 : 성시경 승, 팬덤 : 성시경 승.",neutral,0.00041324066,0.9968118,0.002774864,가창력 
451,딱 이 정도로 정리되는거 같은데 비중치를 어디에 두냐에 따라 각자 생각이 다른건가?.,neutral,0.002121188,0.9976761,0.00020276294,비중치를 어디에 두냐에 따라 각자 생각이 다른건가
452,흥행이든 작사작곡이든 장범준이 더 재능있는건 사실임.,positive,0.00044943558,0.0015944696,0.99795604,장범준이 더 재능있는건 사실임
453, 나도 발라드를 좋아하지만 성시경은 그냥 발라드 계보를 이은거지 시대의 아이콘은 아님.,neutral,0.00081665517,0.99490595,0.004277354,시대의 아이콘은 아님
454, 슈스케턱걸이로 올라가서 상위권 찍고 2012년 장범준이 접수했고 샴푸향할때도 다시 치고 나갔고.,neutral,0.0007431315,0.99804306,0.0012138337,다시 치고 나갔고
455, 성시경이랑은 기대치 자체가 다름..,neutral,0.0013476035,0.99692863,0.0017238263,성시경이랑은 기대치 자체가 다름
456,애초에 성시경은 여자팬이 압도적이자너.,neutral,0.0018624521,0.8538642,0.14427339,애초에 성시경은 여자팬이 압도적이자너
457,"진지 빨고 얘기하면 히트곡이나 가창력, 작곡 여부로 비교하는 건 그다지 의미가 없음결국 음악가를 평가하는 건 음반 단위의 퀄리티와 그 음반이 얼마 만큼의 영향력을 갖느냐임개인적으로 버스커버스커 1집이 아주 뛰어난 명반이라고도 생각하진 않지만 굉장히 잘 만들어진 이지 리스닝 음반이라고도 생각함파격적인 시도를 해서 새로운 장르를 열었다거나 해당 앨범이 장르의 선구자격인 것도 아니지만 엄청난 대중성을 갖는 것도 명반으로서의 자격이 있다고 생각함.",positive,0.0024061745,0.015857771,0.98173606,명반으로서의 자격이 있다고 
458," 결국 이것들은 장르음악, 대중음악이라는 카테고리에 있기 때문에반면에 성시경이 그런 영향력을 가졌었나? 라고 생각하면 그 정도의 아티스트는 아니었다는 거지",negative,0.9709171,0.027544018,0.0015388752,생각하면 그 정도의 아티스트는 아니었다는 거지
459,오히려 나는 성시경 노래를 훨씬 많이 듣고 좋아하지만 “음악가”로선 장범준이 몇 수 위라고 생각이 드네.,neutral,0.0011473543,0.81522864,0.18362401,장범준이 몇 수 위라고 생각이 드네
460,공정한나라당 대체 어느세대길래 성시경이 임창정 조성모를 압도적으로 이김?.,neutral,0.0049389713,0.98960084,0.005460242,성시경이 임창정 조성모를 압도적으로 이김
461,난 성시경노래실력까지 포함해서 그냥 성시경은 발라드 황태자임장범준하면 벛꽃엔딩만 아는데 뭐가 그렇게 히트곡 많은건지도 모르겠고.Yawah 막말로 성시경이 실험성있는 가수도 아니긴함 ㅋㅋ,negative,0.96471226,0.029026175,0.0062615257,Yawah 막말로 성시경이 실험성있는 가수도 아니긴함 
462,그럼 대중성으로 비교해야지.,neutral,0.16091865,0.83830225,0.0007790557,대중성으로 비교해야지
463,닥 장범준임  ㅇㅇ,neutral,0.0015479177,0.99696296,0.0014892009,닥 장범준임
464, 보컬로는 성시경이 위맞는데 가수 전체적으로평가하면 장범준이 위다.,neutral,0.0006166136,0.99203426,0.0073491894,가수 전체적으로평가하면 장범준이 위다
465,난 성시경.,neutral,0.00047126494,0.9990953,0.00043341846,난 성시경
466,제발 그만 비벼 시경맘들 존나 선넘네.,negative,0.99878937,0.0009433931,0.00026725876,제발 그만 비벼 시경맘들 존나 선넘네
467,애초에 성시경은 벚꽃엔딩급 히트곡이 아예 없을뿐더러 벚꽃엔딩 들고올 필요도 없음,neutral,0.0031181623,0.9882457,0.008636112,애초에 성시경은 벚꽃엔딩급 히트곡이 아예 없을뿐더러 벚꽃엔딩 들고
468, 성시경은 여수밤바다랑 샴푸 선에서도 다 정리됨.,neutral,0.00020155327,0.9995116,0.0002867834,성시경은 여수밤바다랑 샴푸 선에서도 다 정리됨
469,성시경이 음색 원툴로 아는 사람 은근 많던데 가창력으로 봐도 한국 김나박이급일듯ㅋㅋ.,positive,0.0006634227,0.000945192,0.99839133,가창력으로 봐도 한국 김나박이급일듯
470,축구선수들끼리 비교할땐 엄근진 갑자기 철저하게 연구 & 분석하더니성시경 & 장범준 비교할땐 갑자기 라떼는 어땠네,neutral,0.0115167145,0.9780437,0.010439631,라떼는 어땠네
471, 저쨌네 이지랄 ㅋㅋㅋㅋㅋㅋㅋㅋ,negative,0.99698335,0.0028317284,0.00018490279,저쨌네 이지랄 
472,음원성적 개무시~해버리기.,negative,0.9990578,0.00062714017,0.00031500804,음원성적 개무시
473,음원 성적은 장범준순수 가창력은 성시경이라 생각.,positive,0.00037153656,0.0028455243,0.9967829,음원 성적은 장범준순수 가창력은 성시경이라 생각
474,둘중에 누구 목소리를 가지고 싶냐고 물으면 성시경.성시경 노래는 듣는걸 좋아하고 장범준 노래는 부르는걸 좋아함 ㅋㅋ,positive,0.0003978432,0.022003066,0.97759914,장범준 노래는 부르는걸 좋아함 
475,성시경 노래는 세사람 종종 불렀던것같다,neutral,0.0004923758,0.998201,0.0013065345,사람 종종 불렀던것같다
476,장범준은 사말어사 홍대앞건대사이 등등 메가히트곡 말고도 ㅈㄴ 많긴함.,negative,0.980768,0.017472554,0.0017594047,장범준은 사말어사 홍대앞건대사이 등등 메가히트곡 말고도 ㅈㄴ 많긴함
477,발라드 탑 성시경포크 탑 장범준꿀잠자러 ㄱ.,positive,0.0011900114,0.0025006733,0.99630934,발라드 탑 성시경포크 탑 장범준꿀잠자러 
478,성시경 잘 모르지만 성시경이 나은 거 같음.,positive,0.00050941494,0.0031639135,0.9963266,성시경이 나은 거 같음
479,시발 아까와 또 정반대인 베댓은 또 모냐20대 후반이여서 그런가 성시경 내려치기 좆되네,negative,0.9989563,0.0007454455,0.00029819456,성시경 내려치기 좆되네
480, 진짜.장범준 성시경 수준 가수면 그냥 취향차이지..닥 성시경비교불가.,positive,0.011270722,0.21540616,0.77332306,닥 성시경비교불가
481,걍 장범중 승 성시경 자체가 원래 고점이 높은 가수가 아니었음.다들 알잖어 ㅋㅋ,neutral,0.13830848,0.8459913,0.015700234,장범중 승 성시경 자체가 원래 고점이 높은 가수가 아니었음
482, 미화 없이 딱 그냥 그 느낌 그 대로.,neutral,0.00031706956,0.9995695,0.00011341564,미화 없이 딱 그냥 그 느낌 그 대로
483,근데 성시경 군제대 이후로는 ost나 피쳐링 이외에 자기 앨범 히트곡 없는게 아쉽긴 함.,negative,0.99819845,0.0009718625,0.00082969194,피쳐링 이외에 자기 앨범 히트곡 없는게 아쉽긴 함
484,축구로치면 장범준은 발롱수상자인 반면에 성시경은 발롱 한번도 수상 못해본 월클급 선수인데 비교가 되나??,negative,0.94761914,0.044542924,0.007837973,축구로치면 장범준은 발롱수상자인 반면에 성시경은 발롱 한번도 수상 못해본 월클급 선수인데 비교가 되나
485, 아무리 꾸준하다고 해도 고점이 다른데.,neutral,0.0023914408,0.99514425,0.0024642707,고점이 다른데
486,발라드 가수 계보 얘기할때 보통 이문세 신승훈 조성모 성시경으로 넘어가지않나?,neutral,0.0008763341,0.99865746,0.00046616426,보통 이문세 신승훈 조성모 성시경으로 넘어가지않나
487, 장범준 넣는건 첨임.,neutral,0.0022141999,0.99634117,0.0014446214,장범준 넣는건 첨임
488,우리나라에서 가장 인기있는 장르=발라드보통 음원 점유율 50퍼대로 보고 통계마다 다르지만60퍼 찍는 자료들도 몇몇있음,neutral,0.0007022417,0.9974322,0.0018656052,퍼 찍는 자료들도 몇몇있음
489,개인적으로는 성시경이 발라드 솔로의 계보를 잇는데에큰 역할을 한 인물이라는 생각이 들고장범준은 오디션에서의 이미지를 넘어선 아티스트로아이러니하게도 오디션프로그램의 아이콘적인 인물걍 둘이 시대가 다른 아티스트들이라고 생각함.,neutral,0.0021385108,0.87903666,0.11882482,아티스트로아이러니하게도 오디션프로그램의 아이콘적인 인물걍 둘이 시대가 다른 아티스트들이라고 생각함
490,이건 걍 성시경 아님?,neutral,0.002743489,0.9968464,0.00041007032,이건 걍 성시경 아님
491, 진지하게 성시경으로 도배될줄 알았는데.,neutral,0.0026286095,0.9966993,0.0006720839,진지하게 성시경으로 도배될줄 알았는데
492,자기들 재미나 해괴한 논리 때문에 성시경이나 장범준이나 이상한 평가가 쌓여가는거 같네,negative,0.9989287,0.00051137415,0.0005599569,자기들 재미나 해괴한 논리 때문에 성시경이나 장범준이나 이상한 평가가 쌓여가는거 같네
493, 그냥 이런 비교 자체가 우문인데 참 안타깝다.,negative,0.9991259,0.0004733471,0.00040074834,이런 비교 자체가 우문인데 참 안타깝다
494,장의 스타일이 독보적이고 그 독보적인 스타일에서 유일하게 성공 했고.,positive,0.0005104729,0.0018266925,0.9976629,스타일에서 유일하게 성공 했고
495,버스커버스커 출신 장범준이 이 정도 독보적 스타일 유지할 줄 알았냐.,positive,0.007840348,0.1481146,0.8440451,버스커버스커 출신 장범준이 이 정도 독보적 스타일 유지할 줄 알았냐
496,그룹 멤버들 버리고 통수 (적절히) 치고도 살아남을 줄 알았냐.,negative,0.9981316,0.0013961276,0.00047240546,그룹 멤버들 버리고 통수 
497,타고난 성시경. 어떻게든 지 혼자서 올라온 장범준.,neutral,0.00048646235,0.9973648,0.0021486848,타고난 성시경
498,통수처도 인정할 수 밖에 없음.,negative,0.99441624,0.0050393334,0.0005445094,통수처도 인정할 수 밖에 없음
499, 장범준..각자의 기준에 따라 다른거지 뭐 ㅋㅋㅋ,neutral,0.0027183758,0.9964372,0.00084446714,장범준
500," 가수로서 최고의 능력을 가창력으로 꼽는 사람이면 성시경을 비교적 높게 평가할 거고 작사, 작곡, 음반 퀄리티 등 음악인으로서의 전반적인 능력치로 따지면 당연히 장범준이 우위겠지.",neutral,0.0006841241,0.98153543,0.017780405,당연히 장범준이 우위겠지
501, 뭐가 어찌됐건 둘 다 정말 좋은 가수인건 맞음..,positive,0.0008172122,0.00043255286,0.9987502,좋은 가수인건 맞음
502,성시경 세대인데 닥 장범준임,neutral,0.0019485422,0.9967668,0.0012846123,성시경 세대인데 닥 장범준임
503, 미래로보면 더벌어지지.,negative,0.98091805,0.017156627,0.0019253736,미래로보면 더벌어지지
504,아 그래서 장범준 멜론 명반 딱지 있냐고 ㅋㅋㅋ,neutral,0.0036533864,0.995955,0.00039168829,장범준 멜론 명반 딱지 있냐고 
505,성시경은 있다고 ㅋㅋㅋ.,neutral,0.000489308,0.9989944,0.0005162137,성시경은 있다고 
506,"가창력 = 성시경 승, 대중성 = 장범준 승결론은 한참 전에 나온거 같은데 의미없는 걸로 물고뜯는거 개웃기네 ㅋㅋㅋㅋㅋ.",negative,0.9971499,0.0022879373,0.00056220643,의미없는 걸로 물고뜯는거 개웃기네 
507,성시경 희재 너의모든순간 넌 감동이었어,positive,0.0017438737,0.00020830521,0.9980478,성시경 희재 너의모든순간 넌 감동이었어
508, 두사람 세사람 내게오는길 등등 ...,neutral,0.00012798228,0.999683,0.00018902852,사람 내게오는길 등등 
509, 진짜 ㅈㄴ 좋다 ㅠㅠ,positive,0.004304113,0.0006467129,0.9950492,진짜 ㅈㄴ 좋다 
510, 물론 장범준도 넘 좋은데 진짜 미안하지만 20대 후반부터 손에 잘 안가더라 20대였다면 닥 장범준이였을듯,positive,0.16049178,0.13882093,0.7006872,후반부터 손에 잘 안가더라 20대였다면 닥 장범준이였을듯
511, 근데 지금은 성시경임..,neutral,0.0007274403,0.9987355,0.0005370793,근데 지금은 성시경임
512, 그때 당시 평이 박했더라도...,neutral,2.1366995e-05,0.9999275,5.1189832e-05,그때 당시 평이 박했더라도
513,공정한나라당 근데 오히려 그때 탑클래스 발라더들 지금 차트에 누구 있음?,neutral,0.016121686,0.9564476,0.027430627,그때 탑클래스 발라더들 지금 차트에 누구 있음
514,->,neutral,2.004548e-05,0.9999522,2.7816779e-05,->
515, 이게 무슨 의미가 있음?,neutral,0.013781726,0.98589605,0.0003222781,이게 무슨 의미가 있음
516,그만큼 그 시대에 탑오브탑은 아니었다는 뜻인건데 그 때 성시경보다 위에있던 사람이 지금도 위에 있으면 저런 비교대상에 성시경 이름이 언급되는게 아니라 그 사람이 언급되겠지.,neutral,0.0049384027,0.99422693,0.0008346293,그 시대에 탑오브탑은 아니었다는 뜻인건데 그 때 성시경보다 위에있던 사람이 지금도 위에 있으면 저런 비교대상에 성시경 이름이 언급되는게 아니라 그 사람이 언급되겠지
517,100년 후에도 벚꽃엔딩은 봄마다 들릴듯.성시경?,neutral,0.00025218536,0.99821895,0.0015288458,벚꽃엔딩은 봄마다 들릴듯
518, 글쎄... 난 그런 그림이 안그려지네..,negative,0.98432124,0.015060889,0.0006179579,글쎄
519,장범준 승 ㅇㅈ인데성시경 노래들 너무 좋음잊혀지는 것들에 대하여 최애곡.,positive,0.0008919646,0.00062503456,0.998483,성시경 노래들 너무 좋음잊혀지는 것들에 대하여 최애곡
520,성시경 노래 개인적으로는 ㄹㅇ 좋아함예전 곡들도 레전드급들 많은데선인장외워두세요,positive,0.0008213703,0.0036599028,0.9955187,예전 곡들도 레전드급들 많은데
521,아니면서차마.,neutral,0.010066288,0.9892274,0.0007062337,아니면서차마
522,아까 댓글 보니까 성시경빠들 김나박이까지 존나내려치더라,negative,0.9952083,0.004290753,0.0005009127,성시경빠들 김나박이까지 존나내려치더라
523,시대차트2000년대 사랑의시 5위2010년대 어디에도 9위연간차트2004년 사랑의시 16위2007년 가슴아그만해 21위2014년 그대가분다,positive,0.00100651,0.004174045,0.99481946,그대가분다
524,11위2015년 그남잔말야,negative,0.9169814,0.08168843,0.0013302722,11위2015년 그남잔말야
525, 24위2016년 어디에도3위2018년 넘쳐흘러4위 마이웨이15위2019년 사계19위2020년 처음처럼14위메가히트곡만 이정도에 잠시만안녕 원러브같은 노래방 메가히트곡들도 있는데 성시경이 어떻게 비비냐,neutral,0.0010912023,0.9781965,0.020712338,성시경이 어떻게 비비냐
526,00년대 10년대 연속 탑텐은 나얼(벌써일년 바람기억)이수(사랑의시 어디에도)밖에 없음,neutral,0.0009767531,0.9974922,0.0015310448,연속 탑텐은 나얼(벌써일년 바람기억)이수
527,성시경은 이수선에서 그냥 상대도 안됨.,neutral,0.002247772,0.9970477,0.00070444535,상대도 안됨
528,거리에서 희재 넌 감동이었어,positive,0.0019385753,0.0002486204,0.99781275,거리에서 희재 넌 감동이었어
529, 너의 모든 순간 내게 오는길 두사람 등등그냥 대충 생각해도 히트곡 많은디.가창력 성시경영향력 장범준끝.,positive,0.00046957395,0.0016767184,0.9978537,가창력 성시경영향력 장범준끝
530,난 성시경이 더 잘부른다고 봄내가 좋아하는 음색이라근데 세대에 걸쳐 장기적으로 남을 노래는 장범준이라 생각함.,positive,0.0003593366,0.0030398474,0.9966008,장기적으로 남을 노래는 장범준이라 생각함
531,히트곡은 장범준인데 대표가수로 치면 성시경 아니냐?,neutral,0.0009821841,0.9947484,0.0042693596,대표가수로 치면 성시경 아니냐
532, 가수로만 보면 성시경 같은데?.,neutral,0.0004422525,0.9992078,0.0003499211,가수로만 보면 성시경 같은데
533,보컬 실력으로 따지면 닥 성시경이 맞지만 저 질문은 실력이 아니니까.,neutral,0.0009488347,0.99865216,0.00039909163,저 질문은 실력이 아니니까
534,음악인으로써의 능력은 장범준이 앞서고보컬로만 따지면 성시경이 압승이지.,neutral,0.0004366893,0.9969971,0.002566245,보컬로만 따지면 성시경이 압승이지
535,골키퍼vs수비수 누가 더 축구 잘하냐 묻는거처럼 비교되는 기준부터가 다른 가수를 비교하는거 같음,negative,0.9833377,0.015076174,0.0015861526,비교되는 기준부터가 다른 가수를 비교하는거 같음
536,개인적으로 장범준은 김동률 권정열 양다일 같은 선상에서 goat같고 성시경은 김나박이 바로 아래급인 느낌.실적이 장범준이 더 높은건 확실한데 ㅋㅋㅋ,neutral,0.005551185,0.92299706,0.07145169,실적이 장범준이 더 높은건 확실한데 
537, 나는 둘이합쳐서 한곡만 꼽으라면  거리에서 1초만에 뽑는다.,neutral,0.0001765942,0.9990133,0.0008101033,  거리에서 1초만에 뽑는다
538,성시경노래는 듣고 지린적있는데 장범준노래는 그런적은 없었음,neutral,0.0021205628,0.994755,0.0031244922,성시경노래는 듣고 지린적있는데 
539, 물론 좋은노래가 엄청많기도하고 여수밤바다로 대단한 현상도 만들었지만 나한테 성시경이 위인듯.,positive,1.6990132e-05,0.0003321702,0.99965084,여수밤바다로 대단한 현상도 만들었지만 
540,와 댓글봐 ㅋㅋ,neutral,0.004720618,0.99491596,0.0003633667,와 댓글봐 
541, 나도 노래부르는 건 성시경이지만 가수로서의 성과는 장범준에 한표.가창력 성시경 승나머지 장범준 승.,positive,0.00051596574,0.0072388565,0.99224514,가창력 성시경 승나머지 장범준 승
542,난 성시경이라 생각했는데 장범준이 압승이구먼?.,neutral,0.0010955188,0.99055886,0.008345646,생각했는데 장범준이 압승이구먼
543,호나나나나나 장범준 4개성시경 0개... 가끔씩 듣기는 하는데 플리에는 없음.,neutral,0.0011813901,0.99740523,0.0014134037,호나나나나나 장범준 4개성시경 0개
544,장범준은 롤하다 안되서 실버판테온 써서 불러도 차트인 시키는데ㅋㅋㅋ,neutral,0.001781583,0.9960939,0.0021244965,장범준은 롤하다 안되서 
545,발라더랑 싱어송라이터랑 붙이는건 오히려 성시경한테 너무하다고 생각함.,negative,0.9846847,0.013746736,0.0015684605,발라더랑 싱어송라이터랑 붙이는건 오히려 성시경한테 너무하다고 
546,성시경이 발라더로 goat건 아니건 간에 음악 업계에서 애초에 발라더보다 싱어송라이터가 더 상위리거라고 생각함..,neutral,0.00056724047,0.99683446,0.0025984345,간에 음악 업계에서 애초에 발라더보다 싱어송라이터가 더 상위리거라고 생각함
547,"실력은 성시경, 작곡은 장범준 아닌가?.",neutral,0.0009307351,0.9953353,0.003733972,실력은 성시경
548,성시경이 뭔 국민가수라도 되는줄아는 친구들이 많네.,neutral,0.02909063,0.7928149,0.17809449,성시경이 뭔 국민가수라도 되는줄아는 친구들이 많네
549, 그냥 훈남 감미로운 발라더였어.,positive,0.0011452634,0.0004814316,0.99837327,그냥 훈남 감미로운 발라더였어
550,성시경은 기교나 감정표현이 탑급이긴 하지.,positive,0.0005634953,0.0015797401,0.9978568,성시경은 기교나 감정표현이 탑급이긴 하지
551,30대 중후반 틀딱인데 성시경 노래나.,negative,0.999025,0.0005517736,0.00042330593,30대 중후반 틀딱인데 성시경 노래나
552,장범준 노래나 둘다 내 취향은 아니라 잘.안듣는데 지니 리스트 자동 재생 틀어놓고 성시경꺼 나오면 듣고 장범준꺼는  나오면 한곡 빼고는  걍 넘김특히 벚꽃연금이랑 여수밤낚시는 바로 넘김잠이 오질 않네요는 좋음.,positive,0.0,0.0,1.0,장범준 노래나 둘다 내 취향은 아니라 잘
553,장범준 음역대 ㅈ박았는데 당연히 성시경이지.,neutral,0.009526366,0.9516764,0.038797162,장범준 음역대 
554,딱 현재에서 누가더윗급이냐,negative,0.97993475,0.01972627,0.00033898902,현재에서 누가더윗급이냐
555, 그러면난 성시경.,neutral,0.0007635939,0.998623,0.00061345496,그러면난 성시경
556,멍청이바로너 거리에서 때 초딩이라 잘 모르긴 하는데 그 때 대박이지 않았음??,negative,0.9987663,0.0007348413,0.0004989019,멍청이바로너 거리에서 때 초딩이라 잘 모르긴 하는데 
557, 마트가면 매일 그 노래 들렸던 거 같은데.,neutral,1.2269515e-05,0.9999682,1.9590423e-05,마트가면 매일 그 노래 들렸던 거 같은데
558,난 둘 중 누구 콘서트 갈래? 하면 성시경 콘서트 갈듯.,neutral,0.0015938196,0.9980059,0.00040027584,하면 성시경 콘서트 갈듯
559,노래는 성시경 음원은 장범준.,neutral,0.00026437192,0.99929523,0.00044039488,노래는 성시경 음원은 장범준
560,장범준 세대는 성시경이라고 하고 성시경 세대는 장범준이라고 하네.,neutral,0.0004614773,0.9990871,0.00045139334,성시경 세대는 장범준이라고 하네
561,제일 간단히 정리하자면 고점으로 보면 장범준이고 상위티어에서 롱런하는건 성시경인듯 개인적인 생각임.,neutral,0.00055593066,0.9928629,0.006581218,상위티어에서 롱런하는건 성시경인듯 개인적인 생각임
562,나 알람도 장범준 해놓을정도로 매일 듣는데누구승 떠나사 성시경 ㅈㄴ 내려치는 댓글들 좀 어이없긴하다 ㅋㅋㅋㅋ.,negative,0.99880135,0.00082288566,0.00037573505,내려치는 댓글들 좀 어이없긴하다 
563,객관적인건 모르겠고 누가 더 나은 가수인것도 모르겠지만 나는 그냥 느낌에 성시경이 더 가수 같은 느낌을 받음 ㅋㅋ,neutral,0.0006733139,0.99645114,0.0028755455,느낌에 성시경이 더 가수 같은 느낌을 받음 
564, 둘다 가수긴하지만.성시경이냐 장범준이냐 나뉠순 있어도 무슨 성시경이 장범준에 비해 저 아래급 가수인양 말하는 애들이 있다는게 신기하네 ㅋㅋ.,neutral,0.00399164,0.9875223,0.00848614,말하는 애들이 있다는게 신기하네 
565,장범준이지,neutral,0.00050737144,0.99884605,0.0006465094,장범준이지
566, 억울한시경이형은 앨범내서 증명할것.,negative,0.9830169,0.015568618,0.0014145778,억울한시경이형은 앨범내서 
567,제발 부업좀 ㅠ.,negative,0.5533652,0.44501087,0.0016239398,제발 부업좀 
568,난 당연히 성시경인줄알았는데 의외로 장범준픽이 더 많구나.,neutral,0.00062501704,0.99637187,0.0030031004,의외로 장범준픽이 더 많구나
569,저 33살인데 성시경임,neutral,0.0009584442,0.99858475,0.00045692577,저 33살인데 성시경임
570, 과거미화라니 실제로 데뷔때부터 무명시절이란게 없이 바로 1위 쩔었는데....,negative,0.9830351,0.015429058,0.0015358201,과거미화라니 실제로 데뷔때부터 무명시절이란게 없이 바로 1위 쩔었는데
571, 가수로써 인기 하나만으로 발연기가지고 sbs메인드라마 주진모 신민아랑 같이 주연으로 나온 사람인데 저어릴때 장나라 성시경 ㅈㄴ 잘나갔는데.사람들이 되고 싶은 보컬은 성시경.성시경이랑 장범준은 알까 이렇게 토론하고 싸우고있다는걸.,negative,0.83928764,0.13887168,0.021840759,이렇게 토론하고 싸우고
572,뭔 장범준이여;,neutral,0.0012779597,0.99838376,0.0003382307,뭔 장범준이여
573, 장범준도 버스커버스커로 낸 음악들빼고는 개인음반은 거의 묻혔는데;성시경 8집 한번 묻혔나고 난리를 치네,negative,0.97673404,0.022073667,0.0011923473,한번 묻혔나고 난리를 치네
574, 애초에 정규8집 낸 가수랑 사이즈가 비교가되냐;.,negative,0.97207075,0.027535005,0.00039427495,애초에 정규8집 낸 가수랑 사이즈가 비교가되냐
575,한시대를 풍미했던 발라드 가수이자 세계최고의 댄스가수 성시경을 장범준과 비교하다니.,positive,0.001064193,0.0031026735,0.9958332,세계최고의 댄스가수 성시경을 장범준과 비교하다니
576,댓글 읽어보니 납득 가는 내용도 많지만 난 개인적으로 처음부터 계속 성시경이라고 생각함.....,neutral,0.00093385176,0.9892971,0.009769161,댓글 읽어보니 납득 가는 내용도 많지만 
577,그렇다고 장범준이 못하다는 게 아님 장범준도 빅히트 친 가수맞음,neutral,0.003305997,0.585149,0.41154504,가수맞음
578, 둘 다 고유의 음색이 있어서 누가 낫다 비교 하는 것 자체가 어불성설인 점도 있다고 봄 방금 든 생각인데 성시경은 아직 아날로그 감성이 남아있던 00년대에 활발히 활동했던 가수이고 장범준은 본격적인 스마트폰과 동시에 디지털시대로 급속히 바뀌어가던 10년대 초반부터 활동을 했던 가수잖아?,negative,0.701107,0.2895539,0.009339017,비교 하는 것 자체가 어불성설인 점도 있다고 
579, 난 아날로그적인 느낌을 더 좋아하는 편이라 성시경에 손을 들어주고 싶음.,neutral,0.00037158068,0.9908257,0.008802742,성시경에 손을 들어주고 싶음
580,장범준이지 대중음악에 끼친 영향력하면 장범준을 이길가수 몇 없을텐데..,neutral,0.0006403338,0.9931982,0.0061614467,장범준이지 대중음악에 끼친 영향력하면 장범준을 이길가수 몇 없을텐데
581, 성시경은 엔터테이너 느낌이고.,neutral,0.00033508538,0.9991861,0.00047887684,성시경은 엔터테이너 느낌
582,비교질은 둘째치고 성시경이 노래만 부를 줄 안다는건 너무 성시경 내려치기 아닌가본인앨범 직접 프로듀싱하기 시작했다고 한게 거리에서 앨범 때 부터인데 ㅋㅋ.,neutral,0.005304079,0.99391997,0.00077600026,앨범 직접 프로듀싱하기 시작했다고 
583,성시경은 발라드 계보를 잇는 사람들 중 한명인데 장범준은 그 자체로 한 시대의 아이콘 중 한명임.,positive,0.00087861024,0.034151565,0.9649698,성시경은 발라드 계보를 잇는 사람들 중 한명인데 장범준은 그 자체로 한 시대의 아이콘 중 한명임
584,근데 베댓에 00년생이후들이 성시경 고평가하는거는 성시경 활동 활발할때 성적을 직접 보지 못함 + 유튜브에서 성시경 노래 알고리즘 개많이 뜸 + 노래방 순위권 등등 여러가지 요인 합쳐진 것 같음 성시경 노래들 중에 당시 발매되었을 때는 별로 인기 없다가 지금 다시 많이 듣는 것들 많음,negative,0.86515397,0.1328638,0.0019822815,못함 + 유튜브에서 성시경 노래 알고리즘 개많이 뜸 + 노래방 순위권 등등 여러가지 요인 합쳐진 것 같음 성시경 노래들 중에 당시 발매되었을 때는 별로 인기 없다가 지금 다시 많이 듣는 것들 많음
